participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
92,21.0,easy,prediction,Experiment 1 (no preview),20,visible,2.0,a,3.0,a,,3.0,1.0,1.0,1,1.0,5646.000000000058,0.00024975024975024975,0.7495004995004994,2.136983954196075,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),1,visible,2.0,b,2.0,a,,1.0,3.0,3.0,1,0.0,4198.047999999995,8.330556481172943e-05,0.4166111296234588,1.641287529578295,0.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),2,hidden,1.0,b,,a,,2.0,1.0,2.0,2,1.0,1713.3319999999949,0.998046875,0.0004436969757080078,2.391690971000319,1.0,0.99951171875,0.00011104345321655273,2.396341463747904,1.0
93,21.0,easy,prediction,Experiment 1 (no preview),3,hidden,2.0,b,,a,,1.0,3.0,3.0,3,1.0,3615.5550000007497,0.0002498626708984375,0.416259765625,1.6389443642418289,1.0,8.33272933959961e-05,0.41650390625,1.6410797395117191,1.0
93,21.0,easy,prediction,Experiment 1 (no preview),4,visible,2.0,a,3.0,a,,0.0,3.0,0.0,0,1.0,1663.2200000022422,0.3332778147901399,0.00016655562958027982,1.4645447700752119,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),5,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,3503.646999999997,0.00015735626220703125,0.5830078125,1.9197637861542256,0.0,8.33272933959961e-05,0.5830078125,1.9205031860690605,0.0
93,21.0,easy,prediction,Experiment 1 (no preview),6,hidden,3.0,a,,b,,2.0,1.0,2.0,2,1.0,3183.3779999992694,0.33349609375,0.000415802001953125,1.4625631998919228,1.0,0.0004987716674804688,0.0004987716674804688,0.0,
93,21.0,easy,prediction,Experiment 1 (no preview),7,hidden,2.0,a,,b,,0.0,3.0,3.0,3,1.0,1584.2510000015027,0.00033283233642578125,0.41650390625,1.6385898687109788,1.0,0.0002498626708984375,0.0002498626708984375,0.0,
93,21.0,easy,prediction,Experiment 1 (no preview),8,hidden,3.0,a,,a,,2.0,1.0,2.0,1,0.0,4479.046000002243,0.33349609375,0.00048065185546875,1.461917595108733,0.0,0.0004987716674804688,0.0004987716674804688,0.0,
93,21.0,easy,prediction,Experiment 1 (no preview),9,visible,1.0,a,0.0,a,,2.0,0.0,2.0,2,1.0,3045.1380000014906,0.9996668147490004,0.00011106175033318526,2.3964823300095106,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),10,hidden,3.0,b,,a,,3.0,1.0,1.0,1,1.0,3861.780000000756,0.00027060508728027344,0.666015625,2.0333299856078106,1.0,0.0001665353775024414,0.66650390625,2.035005639916289,1.0
93,21.0,easy,prediction,Experiment 1 (no preview),11,hidden,2.0,a,,b,,1.0,3.0,3.0,3,1.0,7848.190999999992,0.0002498626708984375,0.41650390625,1.6394171551352277,1.0,0.0002498626708984375,0.0002498626708984375,0.0,
93,21.0,easy,prediction,Experiment 1 (no preview),12,visible,3.0,b,3.0,b,,1.0,3.0,3.0,3,1.0,815.6240000007383,0.0002497502497502498,0.9992507492507492,2.3947195147531968,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),13,visible,3.0,a,1.0,b,,3.0,0.0,0.0,0,1.0,7832.936999999249,0.0004990019960079841,0.9985029940119762,2.3915558203048297,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),14,hidden,2.0,a,,a,,3.0,1.0,1.0,1,1.0,2400.778000002232,0.00016891956329345703,0.277587890625,1.3269454079030383,1.0,0.00011104345321655273,0.00011104345321655273,0.0,
93,21.0,easy,prediction,Experiment 1 (no preview),15,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,3450.383999999991,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),16,visible,3.0,b,3.0,a,,1.0,3.0,1.0,1,1.0,1368.0730000007316,0.6663890739506995,0.00016655562958027982,2.03485561344444,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),17,visible,3.0,a,1.0,a,,0.0,1.0,0.0,0,1.0,2019.4140000022308,0.9985029940119762,0.0004990019960079841,2.3915558203048297,1.0,,,,
93,21.0,easy,prediction,Experiment 1 (no preview),18,hidden,0.0,b,,a,,3.0,0.0,0.0,3,0.0,4286.522000000754,0.416259765625,0.5830078125,0.27989623745074,0.0,0.41650390625,0.5830078125,0.2794234465573413,0.0
93,21.0,easy,prediction,Experiment 1 (no preview),19,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,3208.208000002225,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,
