participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,experiment,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
1_31,hard,12,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,1,True,,,1,0.0004138400860756648,0.42840276953938833,1.6605587667832813,1.0,0.00014277555682467162,0.0003328894806924102,0.0018966290080344199,1.0,explanation,b,,0.64,0.24,1.0
1_31,hard,13,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,8.562538889505187e-05,0.19035161380105411,1.0650665764249474,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_31,hard,14,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.49968430863260827,0.00030032317560996365,1.7882344474179488,1.0,0.9992507492507492,0.00014277555682467162,2.395787166379988,1.0,explanation,b,,-0.24,0.16,2.0
1_31,hard,15,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,1,0.0003993896263991591,0.20028952295064253,1.0955909579505998,0.0,0.0002497502497502498,0.0003328894806924102,0.0008289773812430689,0.0,explanation,b,,0.24,0.0,1.0
1_31,hard,16,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,1,False,,,1,0.4995337840320682,0.00012484392169549594,1.7897344800084685,0.0,,,,,explanation,b,,0.0,0.4,2.0
1_31,hard,17,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.49950053070367906,0.0001664557760853276,1.7892634998028945,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_31,hard,18,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,1,4.757600944790156e-05,0.34258718096910246,1.4869916312368572,0.0,,,,,explanation,a,,0.36,0.0,1.0
1_31,hard,19,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.28552735735666035,7.136994038674551e-05,1.3487285255615045,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_32,easy,0,visible,easy_e_vis_2a0b2,2,a,0.0,2.0,,,,2,False,,,1,0.00012481276006470803,0.6425696996682986,2.003699202553328,0.0,,,,,explanation,b,,0.6,0.0,1.0
1_32,easy,1,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,1,False,,,1,0.6426968327384118,0.0005400407366532326,1.999731866699763,0.0,0.6427449300199943,0.00012493753123438283,2.003933906881265,0.0,explanation,a,,0.0,0.6,2.0
1_32,easy,2,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,2,False,,,1,0.31186744480079054,0.5993659999994931,0.5294726486889458,0.0,0.0003328894806924102,0.9990013315579229,2.3936636137210456,0.0,explanation,b,,0.6,0.0,1.0
1_32,easy,3,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1,0.9994662562708255,0.00040431292174636976,2.3933749557335053,1.0,0.9996251874062968,7.140816909454443e-05,2.396840649156271,1.0,explanation,b,,0.0,1.0,2.0
1_32,easy,4,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,1,True,,,1,0.2499318429661941,0.399480748290848,0.3558306542476284,1.0,,,,,explanation,a,,0.4,0.0,1.0
1_32,easy,5,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,1,False,,,1,0.7314525568806204,0.00019635143208381016,2.116042464601561,0.0,0.9990013315579229,7.140816909454443e-05,2.396273153167538,0.0,explanation,b,,0.4,1.0,2.0
1_32,easy,6,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1,0.9993526614555317,7.133685600956321e-05,2.3965934957508392,1.0,,,,,explanation,b,,0.0,1.0,2.0
1_32,easy,7,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,2,True,,,1,0.3567558244955877,0.00014774324668542286,1.5175024190943025,1.0,0.35711225364181665,0.00012493753123438283,1.5185102108524942,1.0,explanation,a,,0.0,0.4,2.0
1_32,easy,8,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,1,True,,,1,0.00019635143208381016,0.7314525568806204,2.116042464601561,1.0,7.140816909454443e-05,0.9990013315579229,2.396273153167538,1.0,explanation,a,,0.6,0.0,1.0
1_32,easy,9,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,1,False,,,1,0.9986268932777288,7.138870121856446e-05,2.3959325818948876,0.0,,,,,explanation,b,,0.0,1.0,2.0
1_32,easy,10,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.6425687441057023,0.00023825723580346908,2.002565526524396,1.0,0.6427449300199943,0.00012493753123438283,2.003933906881265,1.0,explanation,a,,0.0,0.6,2.0
1_32,easy,11,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,1,False,,,1,0.6421030409420784,0.00012490346974822298,2.0030696614294596,0.0,,,,,explanation,a,,0.0,0.6,2.0
1_32,easy,12,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,1,0.24975033288948073,0.5979282311202831,0.6908967113935857,0.0,,,,,explanation,a,,0.6,0.0,1.0
1_32,easy,13,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,2,False,,,1,0.00012490346974822298,0.6421030409420784,2.0030696614294596,0.0,,,,,explanation,a,,0.6,0.0,1.0
1_32,easy,14,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,1,0.6425696996682986,0.00012481276006470803,2.003699202553328,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_32,easy,15,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,1,True,,,1,0.5624056337251186,0.39997077211855964,0.28132846710398074,0.0,0.9990013315579229,0.0003328894806924102,2.3936636137210456,0.0,explanation,b,,0.4,0.0,1.0
1_32,easy,16,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,1,True,,,1,0.24925298804780885,0.5991213021593378,0.6940277101733129,1.0,,,,,explanation,b,,0.6,0.0,1.0
1_32,easy,17,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,1,0.5993659999994931,0.31186744480079054,0.529472648688946,1.0,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,explanation,a,,-0.2,0.4,2.0
1_32,easy,18,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,2,True,,,1,0.3570148947940408,0.00012481276006470803,1.5182984475852153,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_32,easy,19,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,1,True,,,1,0.25008287741061525,0.40032780444834354,0.35709357344697784,1.0,0.9997273718647764,0.0009960159362549805,2.3877365144212823,0.0,explanation,a,,0.4,0.0,1.0
1_33,easy,0,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1,0.999169919677915,0.00011099516655001189,2.396031033331318,1.0,,,,,explanation,b,,0.0,1.0,2.0
1_33,easy,1,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,2,False,,,1,0.0004161828434566784,0.25084636857592585,1.2510250533152685,0.0,0.00024975024975024975,0.0009960159362549805,0.007416494978281631,0.0,explanation,a,,0.4,0.0,1.0
1_33,easy,2,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,2,True,,,1,0.5552719850014206,0.00018794701998952685,1.8780025015284096,1.0,0.999400479616307,0.00011106175033318526,2.3962401044671835,1.0,explanation,b,,0.4,1.0,2.0
1_33,easy,3,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,2,True,,,1,0.44409185093341874,0.0002768325672288539,1.6911833893270487,1.0,0.44435806308307413,7.689941556444171e-05,1.6936683499121679,1.0,explanation,a,,0.0,0.4,2.0
1_33,easy,4,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,2,True,,,1,0.44409166136659745,7.685331279731675e-05,1.6931793038757115,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_33,easy,5,visible,easy_e_vis_2a0b2,2,a,0.0,2.0,,,,1,True,,,1,7.685331279731675e-05,0.5550868279166095,1.8788293646087701,1.0,,,,,explanation,b,,0.6,0.0,1.0
1_33,easy,6,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,2,True,,,1,0.999169919677915,0.00011099516655001189,2.396031033331318,1.0,,,,,explanation,b,,0.0,1.0,2.0
1_33,easy,7,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,2,False,,,1,7.685331279731675e-05,0.5550868279166095,1.8788293646087701,0.0,,,,,explanation,a,,0.6,0.0,1.0
1_33,easy,8,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1,0.9993698723260329,0.0003108651169620953,2.39421843601698,1.0,0.9997693017533067,0.00011106175033318526,2.3965755239000823,1.0,explanation,b,,0.0,1.0,2.0
1_33,easy,9,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,1,True,,,1,0.0003325764531722113,0.7486296065962491,2.1351323885169387,1.0,0.00016655562958027982,0.9985029940119762,2.39486926058346,1.0,explanation,b,,0.6,0.0,1.0
1_33,easy,10,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,2,True,,,1,0.5550868279166095,7.685331279731675e-05,1.8788293646087701,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_33,easy,11,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,2,False,,,1,0.0001664557760853276,0.24985011990407668,1.2506714740136897,0.0,,,,,explanation,a,,0.4,0.0,1.0
1_33,easy,12,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.5553363688506902,0.0002761695294137663,1.8772205692402724,1.0,0.5554198134162595,7.689941556444171e-05,1.8793370822173165,1.0,explanation,a,,0.0,0.6,2.0
1_33,easy,13,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,2,False,,,1,0.00018794701998952685,0.5552719850014206,1.8780025015284099,0.0,0.00011106175033318526,0.999400479616307,2.3962401044671835,0.0,explanation,a,,0.6,0.0,1.0
1_33,easy,14,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,1,0.7486296065962491,0.0003325764531722113,2.1351323885169387,1.0,0.9985029940119762,0.00016655562958027982,2.39486926058346,1.0,explanation,a,,-0.2,0.4,2.0
1_33,easy,15,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,1,0.00016630629480545906,0.7472609561752989,2.1351768742803365,0.0,,,,,explanation,a,,0.6,0.0,1.0
1_33,easy,16,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,1,True,,,1,0.00016605795339627504,0.7483784927647202,2.1364974837368345,1.0,,,,,explanation,b,,0.6,0.0,1.0
1_33,easy,17,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,1,True,,,1,0.0004996112808822665,0.2502242122622235,1.24841969620649,1.0,0.00016655562958027982,0.0004990019960079841,0.003313440278630421,1.0,explanation,b,,0.4,0.0,1.0
1_33,easy,18,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,1,0.5550868279166095,7.685331279731675e-05,1.8788293646087701,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_33,easy,19,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,2,True,,,1,0.5553363688506902,0.0002761695294137663,1.8772205692402724,1.0,0.5554198134162595,7.689941556444171e-05,1.8793370822173165,1.0,explanation,a,,0.0,0.6,2.0
1_34,easy,0,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,1,False,,,1,0.5996761672758408,0.00023301892811562988,1.9431199452369103,0.0,0.5998600559776089,6.664889362836577e-05,1.9450439421054828,0.0,explanation,a,,0.0,0.6,2.0
1_34,easy,1,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,2,True,,,1,0.5997680503713277,0.0003991674312653611,1.9415950088143146,1.0,0.5998600559776089,6.664889362836577e-05,1.9450439421054828,1.0,explanation,a,,0.0,0.6,2.0
1_34,easy,2,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,1,True,,,1,0.000499462302276288,0.2503740978229444,1.248849057333006,1.0,0.00024975024975024975,0.0004990019960079841,0.0024832221525798665,1.0,explanation,a,,0.4,0.0,1.0
1_34,easy,3,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1,0.9993004863371101,9.986018908016023e-05,2.3962610453831834,1.0,,,,,explanation,b,,0.0,1.0,2.0
1_34,easy,4,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,1,False,,,1,0.3997401872029336,6.658233348159976e-05,1.6082525500150007,0.0,,,,,explanation,a,,0.0,0.4,2.0
1_34,easy,5,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,2,True,,,1,0.5994608697004861,0.00016663864964124874,1.9434746665524862,1.0,0.9990013315579229,9.996001599360256e-05,2.3959878791310807,1.0,explanation,b,,0.4,1.0,2.0
1_34,easy,6,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,2,True,,,1,0.999467000341741,0.0004329980383801817,2.3930899772328567,1.0,0.9998000533191149,9.996001599360256e-05,2.3967143856739788,1.0,explanation,b,,0.0,1.0,2.0
1_34,easy,7,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,1,0.5995603257697587,6.658233348159976e-05,1.9446162438980708,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_34,easy,8,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,1,True,,,1,0.00016663864964124874,0.5994608697004861,1.9434746665524862,1.0,9.996001599360256e-05,0.9990013315579229,2.3959878791310807,1.0,explanation,a,,0.6,0.0,1.0
1_34,easy,9,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,2,False,,,1,0.0002493763721308632,0.7472609561752989,2.134347896418154,0.0,,,,,explanation,b,,0.6,0.0,1.0
1_34,easy,10,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,2,False,,,1,0.0007488888951358132,0.2506216850597745,1.2470766494274343,0.0,0.0002497502497502498,0.0009960159362549805,0.007416494978281631,0.0,explanation,b,,0.4,0.0,1.0
1_34,easy,11,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,1,True,,,1,6.661559138304846e-05,0.5992609946700416,1.9441879353580098,1.0,,,,,explanation,a,,0.6,0.0,1.0
1_34,easy,12,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,1,0.7475148478439271,0.0004990392811281335,2.132160190619315,1.0,0.9970119521912354,0.0002497502497502498,2.39268078064958,1.0,explanation,a,,-0.2,0.4,2.0
1_34,easy,13,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,1,False,,,1,0.5992609946700416,6.661559138304846e-05,1.9441879353580098,0.0,,,,,explanation,a,,0.0,0.6,2.0
1_34,easy,14,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,1,True,,,1,0.0004990392811281335,0.7475148478439271,2.132160190619315,1.0,0.0002497502497502498,0.9970119521912354,2.3926807806495805,1.0,explanation,b,,0.6,0.0,1.0
1_34,easy,15,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,2,True,,,1,0.9988015845574781,9.991006928341255e-05,2.395806608388041,1.0,,,,,explanation,b,,0.0,1.0,2.0
1_34,easy,16,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,1,0.0002490039840637452,0.7483784927647202,2.1356697412048957,0.0,,,,,explanation,a,,0.6,0.0,1.0
